epoch,timestamp,Value
1452996120000,2016-01-16 19:02:00,0.00571999547305541
1452996150000,2016-01-16 19:02:30,0.0169284463685654
1452996180000,2016-01-16 19:03:00,0.00864148278975707
1452996210000,2016-01-16 19:03:30,0.00992117547337585
1452996240000,2016-01-16 19:04:00,0.00577385571632494
1452996270000,2016-01-16 19:04:30,0.00403109741038313
1452996300000,2016-01-16 19:05:00,0.0106841262521633
1452996330000,2016-01-16 19:05:30,0.00443169192148412
1452996360000,2016-01-16 19:06:00,0.00533112873112013
1452996390000,2016-01-16 19:06:30,0.0146413181222521
1452996420000,2016-01-16 19:07:00,0.0209897517691171
1452996450000,2016-01-16 19:07:30,0.0141647179788891
1452996480000,2016-01-16 19:08:00,0.00500602555166735
1452996510000,2016-01-16 19:08:30,0.00577537916892853
1452996540000,2016-01-16 19:09:00,0.0120800748417996
1452996570000,2016-01-16 19:09:30,0.0108849744396509
1452996600000,2016-01-16 19:10:00,0.0124129808004203
1452996630000,2016-01-16 19:10:30,0.0130498550219263
1452996660000,2016-01-16 19:11:00,0.0084290033836912
1452996690000,2016-01-16 19:11:30,0.0120178010856492
1452996720000,2016-01-16 19:12:00,0.0382233218970367
1452996750000,2016-01-16 19:12:30,0.0115090892420661
1452996780000,2016-01-16 19:13:00,0.00575349475076106
1452996810000,2016-01-16 19:13:30,0.0120539430303851
1452996840000,2016-01-16 19:14:00,0.00341264485672271
1452996870000,2016-01-16 19:14:30,0.0028033370230615
1452996900000,2016-01-16 19:15:00,0.00317807114015001
1452996930000,2016-01-16 19:15:30,0.00227720804097821
1452996960000,2016-01-16 19:16:00,0.00325418958490865
1452996990000,2016-01-16 19:16:30,0.0025077581287174
1452997020000,2016-01-16 19:17:00,0.00487074447939511
1452997050000,2016-01-16 19:17:30,0.0109670483812759
1452997080000,2016-01-16 19:18:00,0.00809747012147458
1452997110000,2016-01-16 19:18:30,0.0034260085467964
1452997140000,2016-01-16 19:19:00,0.00377954066984636
1452997170000,2016-01-16 19:19:30,0.00268903798021547
1452997200000,2016-01-16 19:20:00,0.00359480433340492
1452997230000,2016-01-16 19:20:30,0.00255643419719185
1452997260000,2016-01-16 19:21:00,0.00334820704251495
1452997290000,2016-01-16 19:21:30,0.00696560454249356
1452997320000,2016-01-16 19:22:00,0.0099592206385186
1452997350000,2016-01-16 19:22:30,0.00312873674215191
1452997380000,2016-01-16 19:23:00,0.00358101667407706
1452997410000,2016-01-16 19:23:30,0.00279158892643449
1452997440000,2016-01-16 19:24:00,0.00361444180540355
1452997470000,2016-01-16 19:24:30,0.0131746633783348
1452997500000,2016-01-16 19:25:00,0.00331516101208163
1452997530000,2016-01-16 19:25:30,0.00289415114944735
1452997560000,2016-01-16 19:26:00,0.00376012710965821
1452997590000,2016-01-16 19:26:30,0.00281504129167353
1452997620000,2016-01-16 19:27:00,0.00323253172201469
1452997650000,2016-01-16 19:27:30,0.00232869171967423
1452997680000,2016-01-16 19:28:00,0.00322184610051675
1452997710000,2016-01-16 19:28:30,0.00246362563446936
1452997740000,2016-01-16 19:29:00,0.00317363992076775
1452997770000,2016-01-16 19:29:30,0.00265154338890823
1452997800000,2016-01-16 19:30:00,0.00639832369872358
1452997830000,2016-01-16 19:30:30,0.00235750203309088
1452997860000,2016-01-16 19:31:00,0.00641442043700326
1452997890000,2016-01-16 19:31:30,0.0029476618301691
1452997920000,2016-01-16 19:32:00,0.00322675242841865
1452997950000,2016-01-16 19:32:30,0.00773543930051992
1452997980000,2016-01-16 19:33:00,0.026538057521126
1452998010000,2016-01-16 19:33:30,0.0220575400660927
1452998040000,2016-01-16 19:34:00,0.00986817857945564
1452998070000,2016-01-16 19:34:30,0.00862107763100021
1452998100000,2016-01-16 19:35:00,0.00348027315088326
1452998130000,2016-01-16 19:35:30,0.00242299846699871
1452998160000,2016-01-16 19:36:00,0.00320374947468067
1452998190000,2016-01-16 19:36:30,0.00276239716457806
1452998220000,2016-01-16 19:37:00,0.0031913635733515
1452998250000,2016-01-16 19:37:30,0.00271307098614285
1452998280000,2016-01-16 19:38:00,0.0208243369588088
1452998310000,2016-01-16 19:38:30,0.0120341657226221
1452998340000,2016-01-16 19:39:00,0.00690314098210593
1452998370000,2016-01-16 19:39:30,0.0090602199577369
1452998400000,2016-01-16 19:40:00,0.0035119949580065
1452998430000,2016-01-16 19:40:30,0.0184485433259215
1452998460000,2016-01-16 19:41:00,0.0221676160548704
1452998490000,2016-01-16 19:41:30,0.0171345754202048
1452998520000,2016-01-16 19:42:00,0.0122554515139919
1452998550000,2016-01-16 19:42:30,0.0209991625534227
1452998580000,2016-01-16 19:43:00,0.00297693887815047
1452998610000,2016-01-16 19:43:30,0.0214283602117995
1452998640000,2016-01-16 19:44:00,0.0059956563032488
1452998670000,2016-01-16 19:44:30,0.0165072615742008
1452998700000,2016-01-16 19:45:00,0.00317192749639152
1452998730000,2016-01-16 19:45:30,0.0024955300400852
1452998760000,2016-01-16 19:46:00,0.00376149553972948
1452998790000,2016-01-16 19:46:30,0.00253070579426875
1452998820000,2016-01-16 19:47:00,0.00373825956944965
1452998850000,2016-01-16 19:47:30,0.00262985621459797
1452998880000,2016-01-16 19:48:00,0.00320919232137612
1452998910000,2016-01-16 19:48:30,0.00251521750757925
1452998940000,2016-01-16 19:49:00,0.00351058520165613
1452998970000,2016-01-16 19:49:30,0.00247589943834741
1.452999e+12,2016-01-16 19:50:00,0.00330206682129458
1452999030000,2016-01-16 19:50:30,0.00252761023254957
1452999060000,2016-01-16 19:51:00,0.00344615377347673
1452999090000,2016-01-16 19:51:30,0.00259705133230769
1452999120000,2016-01-16 19:52:00,0.00353317758617705
1452999150000,2016-01-16 19:52:30,0.00268847283322358
1452999180000,2016-01-16 19:53:00,0.00334443883806065
1452999210000,2016-01-16 19:53:30,0.0110071549856348
1452999240000,2016-01-16 19:54:00,0.0529149601649175
1452999270000,2016-01-16 19:54:30,0.0809408528442153
1452999300000,2016-01-16 19:55:00,0.0629165404883124
1452999330000,2016-01-16 19:55:30,0.0564841102853757
1452999360000,2016-01-16 19:56:00,0.0575670277091632
1452999390000,2016-01-16 19:56:30,0.00480478819941322
1452999420000,2016-01-16 19:57:00,0.030797703107235
1452999450000,2016-01-16 19:57:30,0.0145818804231095
1452999480000,2016-01-16 19:58:00,0.00409689824509354
1452999510000,2016-01-16 19:58:30,0.00489589493156552
1452999540000,2016-01-16 19:59:00,0.0115162759142866
1452999570000,2016-01-16 19:59:30,0.00998351626869957
1452999600000,2016-01-16 20:00:00,0.00850652167282438
1452999630000,2016-01-16 20:00:30,0.00793384445931654
1452999660000,2016-01-16 20:01:00,0.00839508665737706
